Date,IEF,IGSB,IHYA.L,SPY,SPY4.L,CMOD.L,IYR,BTC-USD
2020-04-21,105.07161712646484,44.01338577270508,5.202000141143799,250.98974609375,43.58000183105469,12.710000038146973,61.807159423828125,6880.3232421875
2020-04-22,104.74541473388672,44.10417938232422,5.22599983215332,256.560302734375,44.369998931884766,12.793749809265137,62.79451370239258,7117.20751953125
2020-04-23,104.81410217285156,44.17018508911133,5.267000198364258,256.5419006347656,45.36000061035156,12.967499732971191,62.21926498413086,7429.724609375
2020-04-24,104.83979034423828,44.18669509887695,5.194499969482422,260.1177978515625,44.814998626708984,12.713749885559082,62.476837158203125,7550.90087890625
2020-04-27,104.28189849853516,44.079410552978516,5.245999813079834,263.8682556152344,46.93000030517578,12.5337495803833,64.45150756835938,7795.60107421875
2020-04-28,104.73684692382812,44.13718032836914,5.2270002365112305,262.6548156738281,47.814998626708984,12.638750076293945,65.03529357910156,7807.05859375
2020-04-29,104.68533325195312,44.25270462036133,5.271999835968018,269.53076171875,49.790000915527344,12.6850004196167,66.0312271118164,8801.0380859375
2020-04-30,104.4364242553711,44.28572463989258,5.300000190734863,267.021240234375,48.625,12.864999771118164,65.29288482666016,8658.5537109375
2020-05-01,104.58076477050781,44.24435043334961,5.270500183105469,259.95220947265625,46.6349983215332,12.824999809265137,63.07781982421875,8864.7666015625
2020-05-04,104.59796142578125,44.28571319580078,5.22599983215332,260.6693420410156,46.189998626708984,12.798749923706055,62.888946533203125,8912.654296875
2020-05-05,104.52059936523438,44.277442932128906,5.252999782562256,263.07769775390625,47.81999969482422,13.12125015258789,63.18942642211914,9003.0703125
2020-05-06,104.13394165039062,44.25264358520508,5.26800012588501,261.29443359375,47.01499938964844,12.952500343322754,62.14198303222656,9268.76171875
2020-05-07,104.76982116699219,44.32704544067383,5.290999889373779,264.4473876953125,47.90999984741211,13.162500381469727,62.966224670410156,9951.5185546875
2020-05-11,104.13394165039062,44.277442932128906,5.302000045776367,268.8781433105469,48.560001373291016,13.09000015258789,63.55860900878906,8601.7958984375
2020-05-12,104.4776611328125,44.393211364746094,5.331999778747559,263.5190124511719,48.5099983215332,13.007499694824219,60.63954162597656,8804.4775390625
2020-05-13,104.69247436523438,44.368408203125,5.271999835968018,258.8583679199219,45.93000030517578,12.888750076293945,59.205753326416016,9269.9873046875
2020-05-14,104.8557357788086,44.44285202026367,5.230000019073486,261.9562683105469,45.224998474121094,12.922499656677246,59.48048400878906,9733.7216796875
2020-05-15,104.78701782226562,44.49245834350586,5.24399995803833,263.160400390625,46.119998931884766,13.017499923706055,59.205753326416016,9328.197265625
